price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type
1400000000000.0,10 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
195000000000.0,839 m 2,"TP. Biên Hoà, Đồng Nai",6,3,nhà ở,,nha-dat
1329000000.0,21 m 2,"Quận 12, TPHCM",2,2,nhà ở,,nha-dat
39000000000.0,120 m 2,"Quận 3, TPHCM",6,6,nhà ở,,nha-dat
135000000000.0,14757 m 2,"Huyện Hóc Môn, TPHCM",0,0,nhà ở,,nha-dat
6200000000.0,64 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",4,4,nhà ở,,nha-dat
5200000000.0,468 m 2,"Huyện Thống Nhất, Đồng Nai",0,0,nhà ở,,nha-dat
1450000000000.0,494 m 2,"Quận 1, TPHCM",100,100,nhà ở,,nha-dat
4500000000.0,69 m 2,"Quận 5, TPHCM",2,1,căn hộ,,nha-dat
3725000000.0,40 m 2,"Quận 12, TPHCM",3,3,nhà ở,,nha-dat
31900000000.0,110 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
39000000000.0,184 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
1700000000000.0,440 m 2,"Quận 1, TPHCM",100,100,nhà ở,,nha-dat
3800000000.0,100 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
3400000000.0,80 m 2,"Quận Bình Tân, TPHCM",3,2,căn hộ,,nha-dat
2419000000.0,30 m 2,"Quận 8, TPHCM",3,3,nhà ở,,nha-dat
70000000000.0,230 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
46000000000.0,1200 m 2,"Quận 12, TPHCM",0,0,nhà ở,,nha-dat
10000000000.0,86 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
900000000000.0,1006 m 2,"Quận 1, TPHCM",15,15,nhà ở,,nha-dat
3700000000.0,59 m 2,"Quận 3, TPHCM",1,1,căn hộ,,nha-dat
2739000000.0,30 m 2,"Quận 8, TPHCM",2,2,nhà ở,,nha-dat
249000000000.0,435 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
33500000000.0,130 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,nhà ở,,nha-dat
7400000000.0,160 m 2,"Quận 12, TPHCM",0,0,nhà ở,,nha-dat
8000000000.0,155 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
5900000000.0,200 m 2,"TP. Biên Hoà, Đồng Nai",2,2,nhà ở,,nha-dat
1150000000000.0,1 m 2,"Quận 3, TPHCM",12,12,nhà ở,,nha-dat
1315000000.0,19 m 2,"Quận 7, TPHCM",2,2,nhà ở,,nha-dat
60000000000.0,168 m 2,"Quận 1, TPHCM",5,5,nhà ở,,nha-dat
324000000000.0,1200 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,đất nền,,nha-dat
260000000000.0,500 m 2,"Quận 3, TPHCM",12,12,nhà ở,,nha-dat
5000000000.0,90 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
2725000000.0,36 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
129000000000.0,145 m 2,"Quận 1, TPHCM",7,7,nhà ở,,nha-dat
13500000000.0,188 m 2,"TP. Biên Hoà, Đồng Nai",3,2,nhà ở,,nha-dat
4750000000.0,86 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
2965000000.0,40 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
40000000000.0,75 m 2,"Quận 3, TPHCM",5,5,nhà ở,,nha-dat
42000000000.0,1000 m 2,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",0,0,biệt thự,,nha-dat
6800000000.0,90 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
330000000000.0,968 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",2,2,nhà ở,,nha-dat
3900000000.0,61 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
1890000000.0,15 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
24500000000.0,82 m 2,"Quận 1, TPHCM",2,2,nhà ở,,nha-dat
65000000000.0,1700 m 2,"Quận 12, TPHCM",0,0,đất nền,,nha-dat
65000000000.0,249 m 2,"Quận 1, TPHCM",24,24,nhà ở,,nha-dat
3300000000.0,55 m 2,"TP. Biên Hoà, Đồng Nai",3,2,nhà ở,,nha-dat
5250000000.0,65 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
2380000000.0,23 m 2,"Quận Gò Vấp, TPHCM",0,0,nhà ở,,nha-dat
20000000000.0,64 m 2,"Quận 10, TPHCM",6,6,nhà ở,,nha-dat
27500000000.0,280 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
248000000000.0,2 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
4450000000.0,90 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
1635000000.0,8 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
23000000000.0,356 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
28500000000.0,228 m 2,"Quận Bình Tân, TPHCM",43,43,nhà ở,,nha-dat
60000000000.0,130 m 2,"Quận 3, TPHCM",7,7,nhà ở,,nha-dat
5500000000.0,242 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
2700000000.0,70 m 2,"Quận Bình Tân, TPHCM",2,2,căn hộ,,nha-dat
1025000000.0,16 m 2,"Huyện Nhà Bè, TPHCM",2,3,nhà ở,,nha-dat
30900000000.0,230 m 2,"Quận Bình Thạnh, TPHCM",7,7,nhà ở,,nha-dat
125000000000.0,127 m 2,"Quận 3, TPHCM",6,6,nhà ở,,nha-dat
3880000000.0,83 m 2,"Quận Bình Tân, TPHCM",3,2,căn hộ,,nha-dat
4015000000.0,60 m 2,"Quận 7, TPHCM",4,4,nhà ở,,nha-dat
59900000000.0,200 m 2,"Quận 1, TPHCM",3,3,nhà ở,,nha-dat
14000000000.0,100 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,nhà ở,,nha-dat
4500000000.0,70 m 2,"TP. Biên Hoà, Đồng Nai",5,3,nhà ở,,nha-dat
115000000000.0,195 m 2,"Quận 3, TPHCM",4,4,nhà ở,,nha-dat
3000000000.0,56 m 2,"Quận Tân Bình, TPHCM",2,1,căn hộ,,nha-dat
3225000000.0,35 m 2,"Quận 8, TPHCM",3,2,nhà ở,,nha-dat
47900000000.0,240 m 2,"Quận Bình Thạnh, TPHCM",5,5,nhà ở,,nha-dat
17500000000.0,61 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,3,nhà phố,,nha-dat
67000000000.0,210 m 2,"Quận 3, TPHCM",2,2,nhà ở,,nha-dat
4600000000.0,172 m 2,"TP. Biên Hoà, Đồng Nai",3,1,nhà ở,,nha-dat
3950000000.0,69 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
3600000000.0,16 m 2,"Quận Ba Đình, Hà Nội",2,2,nhà ở,,nha-dat
2965000000.0,31 m 2,"Quận Phú Nhuận, TPHCM",3,0,nhà ở,,nha-dat
17500000000.0,90 m 2,"Quận Bình Thạnh, TPHCM",12,12,nhà ở,,nha-dat
95000000000.0,300 m 2,"Quận 3, TPHCM",8,8,nhà ở,,nha-dat
5200000000.0,1000 m 2,"Huyện Vĩnh Cửu, Đồng Nai",0,0,nhà ở,,nha-dat
59600000000.0,114 m 2,"Quận Hai Bà Trưng, Hà Nội",6,6,nhà ở,,nha-dat
4500000000.0,80 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
3915000000.0,38 m 2,"Quận Bình Thạnh, TPHCM",4,3,nhà ở,,nha-dat
25000000000.0,88 m 2,"Quận 3, TPHCM",6,6,nhà ở,,nha-dat
88000000000.0,150 m 2,"Quận 1, TPHCM",4,4,nhà ở,,nha-dat
22000000000.0,25 m 2,"Quận Đống Đa, Hà Nội",4,5,nhà ở,,nha-dat
2460000000.0,38 m 2,"Huyện Bình Chánh, TPHCM",2,2,nhà ở,,nha-dat
25500000000.0,74 m 2,"Quận 1, TPHCM",5,5,nhà ở,,nha-dat
150000000000.0,3550 m 2,"Quận 12, TPHCM",4,6,nhà ở,,nha-dat
68000000000.0,1450 m 2,"TP. Biên Hoà, Đồng Nai",5,3,nhà ở,,nha-dat
62000000000.0,144 m 2,"Quận 1, TPHCM",2,2,nhà ở,,nha-dat
4600000000.0,60 m 2,"Quận Đống Đa, Hà Nội",2,1,nhà ở,,nha-dat
4900000000.0,91 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
1375000000.0,24 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
750000000000.0,951 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
103000000000.0,406 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
160000000000.0,400 m 2,"Quận 3, TPHCM",4,4,nhà ở,,nha-dat
4000000000.0,83 m 2,"Quận Tân Phú, TPHCM",2,2,căn hộ,,nha-dat
2415000000.0,24 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
20000000000.0,110 m 2,"Quận Bình Thạnh, TPHCM",1,1,nhà ở,,nha-dat
2300000000.0,30 m 2,"Quận Phú Nhuận, TPHCM",4,5,nhà ở,,nha-dat
150000000000.0,240 m 2,"Quận 1, TPHCM",4,4,nhà ở,,nha-dat
3100000000.0,141 m 2,"TP. Biên Hoà, Đồng Nai",3,1,nhà ở,,nha-dat
5300000000.0,72 m 2,"Quận Tân Bình, TPHCM",1,2,nhà ở,,nha-dat
2115000000.0,24 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
150000000000.0,260 m 2,"Quận Tân Bình, TPHCM",7,7,nhà ở,,nha-dat
199000000000.0,400 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
6700000000.0,1608 m 2,"Huyện Vĩnh Cửu, Đồng Nai",0,0,nhà ở,,nha-dat
5780000000.0,86 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
2835000000.0,36 m 2,"Quận 7, TPHCM",2,2,nhà ở,,nha-dat
85000000000.0,220 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
46500000000.0,1250 m 2,"Quận 12, TPHCM",0,0,nhà ở,,nha-dat
4650000000.0,85 m 2,"Quận Tân Phú, TPHCM",2,2,căn hộ,,nha-dat
5962000000.0,46 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
27000000000.0,100 m 2,"Quận Gò Vấp, TPHCM",6,5,nhà ở,,nha-dat
36000000000.0,160 m 2,"Quận Bình Thạnh, TPHCM",1,1,nhà ở,,nha-dat
54999000000.0,200 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,nha-dat
155000000000.0,5500 m 2,"Huyện Hóc Môn, TPHCM",0,0,nhà ở,,nha-dat
4980000000.0,94 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
1995000000.0,24 m 2,"Quận 8, TPHCM",1,2,nhà ở,,nha-dat
20000000000.0,122 m 2,"Quận Gò Vấp, TPHCM",5,4,nhà ở,,nha-dat
25000000000.0,122 m 2,"Quận 10, TPHCM",3,2,nhà ở,,nha-dat
31000000000.0,104 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",11,11,căn hộ,,nha-dat
35000000000.0,1237 m 2,"Quận 12, TPHCM",0,0,nhà ở,,nha-dat
3400000000.0,93 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
1800000000000.0,1 m 2,"Quận 1, TPHCM",21,21,nhà ở,,nha-dat
3900000000.0,64 m 2,"Quận 11, TPHCM",2,2,căn hộ,,nha-dat
3250000000.0,34 m 2,"Quận Bình Tân, TPHCM",4,4,nhà ở,,nha-dat
1750000000.0,72 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
4380000000.0,89 m 2,"Quận Tân Phú, TPHCM",3,2,căn hộ,,nha-dat
3420000000.0,41 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
13500000000.0,68 m 2,"Quận Tân Bình, TPHCM",4,4,nhà ở,,nha-dat
61900000000.0,340 m 2,"Quận 1, TPHCM",5,5,nhà ở,,nha-dat
35000000000.0,115 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,biệt thự,,nha-dat
5600000000.0,120 m 2,"TP. Biên Hoà, Đồng Nai",2,1,nhà ở,,nha-dat
280000000000.0,815 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
3350000000.0,65 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
2855000000.0,30 m 2,"Quận Tân Bình, TPHCM",2,2,nhà ở,,nha-dat
29900000000.0,169 m 2,"Quận Gò Vấp, TPHCM",30,30,nhà ở,,nha-dat
26500000000.0,188 m 2,"Quận Bình Thạnh, TPHCM",2,2,nhà ở,,nha-dat
1000000000000.0,3400 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,biệt thự,,nha-dat
80000000000.0,270 m 2,"TP. Biên Hoà, Đồng Nai",2,2,nhà ở,,nha-dat
3900000000.0,87 m 2,"Quận Tân Bình, TPHCM",2,2,căn hộ,,nha-dat
980000000.0,100 m 2,"Quận 7, TPHCM",3,2,căn hộ,,can-ho
1970000000.0,81 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",2,2,căn hộ,,can-ho
2010000000.0,50 m 2,"Quận Gò Vấp, TPHCM",2,2,căn hộ,,can-ho
2223000000.0,57 m 2,"TP. Biên Hoà, Đồng Nai",2,2,căn hộ,,can-ho
1960000000.0,49 m 2,"Quận Gò Vấp, TPHCM",2,0,căn hộ,,can-ho
3150000000.0,88 m 2,"Quận Bình Thạnh, TPHCM",2,2,căn hộ,,can-ho
1810000000.0,45 m 2,"Quận Phú Nhuận, TPHCM",2,2,căn hộ,,can-ho
19500000000.0,136 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",1,1,nhà ở,,nha-dat
6500000000.0,50 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",2,2,nhà ở,,nha-dat
18600000000.0,110 m 2,"Quận 7, TPHCM",5,5,nhà ở,,nha-dat
120000000000.0,300 m 2,"Quận 3, TPHCM",8,8,nhà ở,,nha-dat
5040000000.0,1200 m 2,"Huyện Vĩnh Cửu, Đồng Nai",0,0,nhà ở,,nha-dat
3865000000.0,40 m 2,"Quận Gò Vấp, TPHCM",3,4,nhà ở,,nha-dat
13980000000.0,53 m 2,"Quận Tân Bình, TPHCM",5,5,nhà ở,,nha-dat
6800000000.0,68 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",8,8,nhà ở,,nha-dat
21000000000.0,345 m 2,"TP. Biên Hoà, Đồng Nai",3,4,nhà ở,,nha-dat
160000000000.0,252 m 2,"Quận 3, TPHCM",11,11,nhà ở,,nha-dat
21500000000.0,120 m 2,"Quận 7, TPHCM",3,3,nhà ở,,nha-dat
2950000000.0,46 m 2,"Quận Gò Vấp, TPHCM",3,4,nhà ở,,nha-dat
36000000000.0,120 m 2,"Quận 1, TPHCM",3,3,nhà ở,,nha-dat
13120000000.0,62 m 2,"Quận Tân Bình, TPHCM",4,4,nhà ở,,nha-dat
26800000000.0,171 m 2,"Quận Tân Bình, TPHCM",36,36,căn hộ,,nha-dat
6600000000.0,65 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
11800000000.0,204 m 2,"TP. Biên Hoà, Đồng Nai",4,4,nhà ở,,nha-dat
60000000000.0,135 m 2,"Quận 3, TPHCM",2,2,nhà ở,,nha-dat
23900000000.0,136 m 2,"Quận 7, TPHCM",6,6,nhà ở,,nha-dat
3350000000.0,36 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
55000000000.0,220 m 2,"Quận 10, TPHCM",5,5,nhà ở,,nha-dat
17790000000.0,108 m 2,"Quận Tân Phú, TPHCM",5,5,nhà ở,,nha-dat
4800000000.0,54 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",2,2,nhà ở,,nha-dat
42500000000.0,624 m 2,"Huyện Nhà Bè, TPHCM",4,4,biệt thự,,nha-dat
350000000000.0,400 m 2,"Quận 1, TPHCM",10,10,nhà ở,,nha-dat
4250000000.0,39 m 2,"Quận Bình Thạnh, TPHCM",4,4,nhà ở,,nha-dat
23300000000.0,86 m 2,"Quận 1, TPHCM",3,3,nhà ở,,nha-dat
19860000000.0,112 m 2,"Quận 11, TPHCM",5,4,nhà ở,,nha-dat
4550000000.0,64 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
13000000000.0,900 m 2,"Huyện Vĩnh Cửu, Đồng Nai",2,2,nhà ở,,nha-dat
175000000000.0,183 m 2,"Quận 1, TPHCM",9,9,nhà ở,,nha-dat
6700000000.0,200 m 2,"Huyện Nhà Bè, TPHCM",0,0,nhà ở,,nha-dat
3872000000.0,41 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
39000000000.0,180 m 2,"Quận 3, TPHCM",6,6,nhà ở,,nha-dat
12500000000.0,66 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",0,0,đất nền,,nha-dat
15880000000.0,46 m 2,"Quận 10, TPHCM",2,1,nhà ở,,nha-dat
16900000000.0,264 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",29,29,nhà ở,,nha-dat
86000000000.0,208 m 2,"Quận 3, TPHCM",3,3,nhà ở,,nha-dat
3415000000.0,32 m 2,"Quận Gò Vấp, TPHCM",3,3,nhà ở,,nha-dat
2260000000.0,45 m 2,"Quận 8, TPHCM",2,1,nhà ở,,nha-dat
17500000000.0,120 m 2,"Quận Bình Thạnh, TPHCM",6,7,nhà ở,,nha-dat
32000000000.0,80 m 2,"Quận 1, TPHCM",6,6,nhà ở,,nha-dat
105000000000.0,375 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",5,5,nhà ở,,nha-dat
46800000000.0,275 m 2,"Quận Gò Vấp, TPHCM",7,7,biệt thự,,biet-thu
27000000000.0,200 m 2,"Quận Bình Tân, TPHCM",5,5,biệt thự,,biet-thu
32000000000.0,230 m 2,"Quận Gò Vấp, TPHCM",7,8,biệt thự,,biet-thu
32000000000.0,195 m 2,"TP. Biên Hoà, Đồng Nai",5,6,biệt thự,,biet-thu
14500000000.0,102 m 2,"Quận Bình Tân, TPHCM",5,4,biệt thự,,biet-thu
9500000000.0,200 m 2,"TP. Biên Hoà, Đồng Nai",4,4,biệt thự,,biet-thu
,100 m 2,"Quận Tây Hồ, Hà Nội",8,10,biệt thự,,biet-thu
,235 m 2,"Quận Bắc Từ Liêm, Hà Nội",4,5,biệt thự,,biet-thu
,153 m 2,"Quận Cầu Giấy, Hà Nội",16,18,biệt thự,,biet-thu
,83 m 2,"Quận Ba Đình, Hà Nội",4,4,biệt thự,,biet-thu
,5 m 2,"Huyện Cần Giuộc, Long An",0,0,đất nền,,dat-nen
21900000000.0,83 m 2,"Quận 3, TPHCM",6,6,nhà hẻm,,nha-pho
26390000000.0,61 m 2,"Quận Phú Nhuận, TPHCM",4,4,nhà phố,,nha-pho
3300000000.0,63 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà phố,,nha-pho
13150000000.0,234 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà phố,,nha-pho
12900000000.0,125 m 2,"Quận 7, TPHCM",8,8,nhà phố,,nha-pho
6800000000.0,180 m 2,"TP. Biên Hoà, Đồng Nai",2,1,căn hộ,,nha-pho
255000000000.0,390 m 2,"Quận 1, TPHCM",1,1,đất nền,,nha-pho
2615000000.0,44 m 2,"Quận 8, TPHCM",4,3,nhà phố,,nha-pho
40000000000.0,188 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà phố,,nha-pho
38000000000.0,200 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",7,7,nhà phố,,nha-pho
15410000000.0,55 m 2,"Quận Tân Bình, TPHCM",5,4,nhà phố,,nha-pho
5550000000.0,60 m 2,"Quận Gò Vấp, TPHCM",2,1,nhà phố,,nha-pho
4650000000.0,58 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà phố,,nha-pho
105000000000.0,232 m 2,"Quận 1, TPHCM",39,40,nhà phố,,nha-pho
17500000000.0,100 m 2,"Quận 7, TPHCM",4,5,nhà phố,,nha-pho
1680000000.0,66 m 2,"TP. Biên Hoà, Đồng Nai",2,2,căn hộ,,nha-pho
3725000000.0,1 m 2,"Quận Gò Vấp, TPHCM",0,0,nhà phố,,nha-pho
125000000000.0,240 m 2,"Quận 1, TPHCM",5,6,nhà phố,,nha-pho
12380000000.0,100 m 2,"Quận Tân Phú, TPHCM",3,3,biệt thự,,nha-pho
4800000000.0,81 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà phố,,nha-pho
11500000000.0,140 m 2,"Quận 7, TPHCM",8,8,nhà phố,,nha-pho
160000000000.0,148 m 2,"Quận 1, TPHCM",10,10,nhà phố,,nha-pho
1640000000.0,32 m 2,"Quận Gò Vấp, TPHCM",0,0,nhà phố,,nha-pho
650000000000.0,220 m 2,"Quận 3, TPHCM",5,5,nhà phố,,nha-pho
14800000000.0,94 m 2,"Quận Tân Bình, TPHCM",4,4,nhà phố,,nha-pho
12500000000.0,178 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,căn hộ,,nha-pho
13500000000.0,105 m 2,"Quận 7, TPHCM",6,6,nhà phố,,nha-pho
115000000000.0,300 m 2,"Quận 1, TPHCM",5,5,nhà phố,,nha-pho
2795000000.0,31 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà phố,,nha-pho
,75 m2,"huyện Gia Lâm,  Hà Nội",,,nhà ở,,nha-dat
,72 m2,"Quận 5,  TP Hồ Chí Minh",,,căn hộ,,nha-dat
0,45 m2,"huyện Gia Lâm,  TP Hà Nội",,,căn hộ,,nha-dat
,80m2,"Huyện Văn Giang, Hưng Yên",10,,căn hộ,,can-ho
,60m²,"Nam Từ Liêm,  Hà Nội",,,căn hộ,,can-ho
,250m2,"quận Long Biên,  thành phố Hà Nội",,,biệt thự,,can-ho
,250m2,"quận Long Biên,  thành phố Hà Nội",,,căn hộ,,can-ho
,300m2,"Quận Cầu Giấy,  Hà Nội",,,biệt thự,,can-ho
,70m2,"Quận Tây Hồ,  Hà Nội",,,nhà phố,,nha-pho
265000000.0,Diện tích: 70 m²,", Xã An Bình , Phú Thọ",,,đất nền,,nha-dat
31000000000.0,Diện tích: 95 m²,"Đường Phan Tôn , Phường Ngũ Hành Sơn , Đà Nẵng",3,,nhà ở,3,nha-dat
249000000000.0,Diện tích: 75 m²,"Đường Nguyễn Văn Trỗi , Phường Phú Nhuận , Hồ Chí Minh",14,,nhà ở,8,nha-dat
12000000000.0,Diện tích: 55 m²,"Đường Tỉnh lộ 10 , Xã Đức Hòa , Tây Ninh",2,,căn hộ,,can-ho
47900000000.0,110 m 2,"Quận 1, TPHCM",14,14,nhà ở,,nha-dat
17450000000.0,60 m 2,"Quận Tân Bình, TPHCM",5,4,nhà ở,,nha-dat
9000000000.0,77 m 2,"Quận Gò Vấp, TPHCM",4,5,nhà ở,,nha-dat
12500000000.0,161 m 2,"Quận 7, TPHCM",3,3,nhà ở,,nha-dat
5900000000.0,89 m 2,"TP. Biên Hoà, Đồng Nai",5,4,nhà ở,,nha-dat
2750000000.0,24 m 2,"Quận Tân Bình, TPHCM",2,2,nhà ở,,nha-dat
64000000000.0,430 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
11120000000.0,51 m 2,"Quận 10, TPHCM",3,4,nhà ở,,nha-dat
23500000000.0,90 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà ở,,nha-dat
6700000000.0,82 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",1,1,nhà ở,,nha-dat
13600000000.0,73 m 2,"Quận Tân Bình, TPHCM",4,4,nhà ở,,nha-dat
4850000000.0,40 m 2,"Quận Gò Vấp, TPHCM",2,2,nhà hẻm,,nha-dat
7000000000.0,100 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
23500000000.0,160 m 2,"Quận 7, TPHCM",2,2,nhà ở,,nha-dat
3200000000.0,72 m 2,"TP. Biên Hoà, Đồng Nai",0,0,nhà ở,,nha-dat
100000000000.0,253 m 2,"Quận 3, TPHCM",5,5,nhà ở,,nha-dat
2290000000.0,15 m 2,"Quận Gò Vấp, TPHCM",2,3,nhà ở,,nha-dat
92000000000.0,470 m 2,"Quận Bình Thạnh, TPHCM",3,2,nhà ở,,nha-dat
15500000000.0,122 m 2,"Quận 10, TPHCM",0,0,nhà ở,,nha-dat
6450000000.0,82 m 2,"Quận Gò Vấp, TPHCM",4,4,nhà ở,,nha-dat
7300000000.0,83 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
1600000000.0,138 m 2,"Huyện Vĩnh Cửu, Đồng Nai",0,0,nhà ở,,nha-dat
90000000000.0,216 m 2,"Quận 3, TPHCM",5,5,nhà ở,,nha-dat
1575000000.0,18 m 2,"Quận 7, TPHCM",2,2,nhà ở,,nha-dat
90000000000.0,410 m 2,"Quận Bình Thạnh, TPHCM",5,6,nhà ở,,nha-dat
11000000000.0,65 m 2,"Quận 2 (TP. Thủ Đức), TPHCM",4,4,nhà ở,,nha-dat
14500000000.0,33 m 2,"Quận Phú Nhuận, TPHCM",3,4,nhà ở,,nha-dat
13790000000.0,72 m 2,"Quận Tân Bình, TPHCM",4,4,nhà ở,,nha-dat
5500000000.0,96 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",0,0,nhà ở,,nha-dat
21900000000.0,220 m 2,"Quận 7, TPHCM",10,10,nhà ở,,nha-dat
3200000000.0,45 m 2,"TP. Biên Hoà, Đồng Nai",1,1,nhà ở,,nha-dat
112000000000.0,200 m 2,"Quận 3, TPHCM",7,7,nhà ở,,nha-dat
4015000000.0,55 m 2,"Quận 12, TPHCM",5,5,nhà ở,,nha-dat
3600000000.0,72 m 2,"Quận 12, TPHCM",2,2,căn hộ,,nha-dat
2205000000.0,49 m 2,"Quận Gò Vấp, TPHCM",2,2,căn hộ,,nha-dat
90000000000.0,250 m 2,"Quận Phú Nhuận, TPHCM",3,3,nhà ở,,nha-dat
11680000000.0,53 m 2,"Quận 10, TPHCM",6,7,nhà ở,,nha-dat
4350000000.0,34 m 2,"Quận Gò Vấp, TPHCM",3,4,nhà ở,,nha-dat
8900000000.0,86 m 2,"Quận 9 (TP. Thủ Đức), TPHCM",8,8,căn hộ,,nha-dat
2800000000.0,88 m 2,"TP. Biên Hoà, Đồng Nai",2,2,nhà ở,,nha-dat
75000000000.0,203 m 2,"Quận 3, TPHCM",8,8,nhà ở,,nha-dat
28500000000.0,250 m 2,"Huyện Nhà Bè, TPHCM",50,50,nhà ở,,nha-dat
2810000000.0,36 m 2,"Quận Bình Thạnh, TPHCM",3,3,nhà ở,,nha-dat
1200000000.0,48 m 2,"Quận 12, TPHCM",1,1,căn hộ,,nha-dat
2070000000.0,46 m 2,"Quận Gò Vấp, TPHCM",2,1,căn hộ,,nha-dat
220000000000.0,153 m 2,"Quận 1, TPHCM",60,61,nhà ở,,nha-dat
